"","top","model_type","test","gene","stat","pval","fdr","gene_index","ensembl","results"
"644",13789,"enrichment","anterior","ADAM15",-3.58653654738707,0.000416232266194758,0.012201723927643,917,"ENSG00000143537","character(0)"
"645",13790,"enrichment","anterior","SCRT1",-3.58691101399318,0.00041566969667686,0.012201723927643,6198,"ENSG00000261678","character(0)"
"646",13791,"enrichment","anterior","TMA7",-3.58979364801335,0.000411362932582808,0.0121091221672349,2544,"ENSG00000232112","middle_top16"
"647",13792,"enrichment","anterior","AC107464.1",-3.59180088762331,0.000408388868153905,0.0120717703219022,3134,"ENSG00000242686","character(0)"
"648",13793,"enrichment","anterior","TMEM88",-3.59415251874061,0.000404930261348587,0.0119945765071854,10899,"ENSG00000167874","character(0)"
"649",13794,"enrichment","anterior","ASIC4",-3.59469466934923,0.000404136824018545,0.0119945765071854,2227,"ENSG00000072182","character(0)"
"650",13795,"enrichment","anterior","CRIM1-DT",-3.59575559798365,0.000402588384934085,0.0119753129039532,1551,"ENSG00000260025","character(0)"
"651",13796,"enrichment","anterior","ZMYND19",-3.59612625793269,0.00040204871889128,0.0119753129039532,6801,"ENSG00000165724","character(0)"
"652",13797,"enrichment","anterior","MIGA2",-3.59618821432133,0.000401958579287973,0.0119753129039532,6674,"ENSG00000148343","character(0)"
"653",13798,"enrichment","anterior","ISCU",-3.5976105826719,0.000399894414108132,0.0119706236984293,8738,"ENSG00000136003","character(0)"
"654",13799,"enrichment","anterior","ATP5ME",-3.59918848223599,0.000397616209753286,0.0119276438853745,3135,"ENSG00000169020","character(0)"
"655",13800,"enrichment","anterior","RBCK1",-3.60686715678675,0.000386702840082757,0.0116248949314899,12779,"ENSG00000125826","character(0)"
"656",13801,"enrichment","anterior","PGGHG",-3.61205927738852,0.000379483937312654,0.0114321554647018,7372,"ENSG00000142102","character(0)"
"657",13802,"enrichment","anterior","AL158152.1",-3.61516900210031,0.000375221248843909,0.0113278414976139,6467,"ENSG00000269929","character(0)"
"658",13803,"enrichment","anterior","PACS2",-3.6176943198638,0.000371792850246554,0.0112483225782926,9658,"ENSG00000179364","character(0)"
"659",13804,"enrichment","anterior","STK38",-3.62399963315814,0.000363360991715647,0.0110879919864264,4568,"ENSG00000112079","character(0)"
"660",13805,"enrichment","anterior","GNB3",-3.6301555224524,0.000355302928696792,0.010889034994411,8241,"ENSG00000111664","character(0)"
"661",13806,"enrichment","anterior","CORO7",-3.63217223229639,0.000352699863498714,0.0108327057858531,10245,"ENSG00000262246","character(0)"
"662",13807,"enrichment","anterior","SLC25A29",-3.63369005371856,0.000350752596164408,0.0107963174110693,9606,"ENSG00000197119","character(0)"
"663",13808,"enrichment","anterior","SCRN2",-3.63439295840945,0.000349854249452714,0.0107921270544684,11263,"ENSG00000141295","character(0)"
"664",13809,"enrichment","anterior","MLXIPL",-3.63895271162786,0.000344079084587583,0.0106371523115187,5280,"ENSG00000009950","character(0)"
"665",13810,"enrichment","anterior","PIDD1",-3.64469324586416,0.000336936071284817,0.0104391199853867,7394,"ENSG00000177595","character(0)"
"666",13811,"enrichment","anterior","TEDC1",-3.64564814568643,0.00033576151829522,0.0104303441821677,9662,"ENSG00000185347","character(0)"
"667",13812,"enrichment","anterior","CDK16",-3.64825369735205,0.000332576214064262,0.0103721291077883,13763,"ENSG00000102225","character(0)"
"668",13813,"enrichment","anterior","SLC25A39",-3.64848737487042,0.000332291937519428,0.0103721291077883,11220,"ENSG00000013306","character(0)"
"669",13814,"enrichment","anterior","GSS",-3.65017392175476,0.00033024697689113,0.0103679976625311,12937,"ENSG00000100983","character(0)"
"670",13815,"enrichment","anterior","AC103681.2",-3.65311901313749,0.000326704424276895,0.0102795732074146,7587,"ENSG00000254664","character(0)"
"671",13816,"enrichment","anterior","LETMD1",-3.65603577376055,0.000323231273571782,0.010215695541301,8455,"ENSG00000050426","character(0)"
"672",13817,"enrichment","anterior","EIF3K",-3.65845308694312,0.000320379247164822,0.0101482097552723,12360,"ENSG00000178982","character(0)"
"673",13818,"enrichment","anterior","CCS",-3.66196641454738,0.000316276371796653,0.0100632744904917,7823,"ENSG00000173992","character(0)"
"674",13819,"enrichment","anterior","DVL2",-3.66477916524691,0.000313027389044023,0.00998233063395116,10867,"ENSG00000004975","character(0)"
"675",13820,"enrichment","anterior","TMEM219",-3.66619992752732,0.000311398266158799,0.00995279469648405,10399,"ENSG00000149932","character(0)"
"676",13821,"enrichment","anterior","COX14",-3.66903676857403,0.000308169278727479,0.00989426035714825,8446,"ENSG00000178449","character(0)"
"677",13822,"enrichment","anterior","WDR86",-3.67196963780904,0.000304864198900239,0.00981039134597382,5677,"ENSG00000187260","character(0)"
"678",13823,"enrichment","anterior","TRADD",-3.6736784470145,0.000302953966412266,0.00977112804198467,10562,"ENSG00000102871","character(0)"
"679",13824,"enrichment","anterior","RPL11",-3.67711971499733,0.000299141268673076,0.00967018544096365,216,"ENSG00000142676","character(0)"
"680",13825,"enrichment","anterior","NDUFAF8",-3.67755365013019,0.000298663723137526,0.00967018544096365,11532,"ENSG00000224877","character(0)"
"681",13826,"enrichment","anterior","SPNS2",-3.67860604001896,0.000297508553089833,0.00967018544096365,10819,"ENSG00000183018","character(0)"
"682",13827,"enrichment","anterior","CSAD",-3.68345048446154,0.000292245124530855,0.00957846925516754,8475,"ENSG00000139631","character(0)"
"683",13828,"enrichment","anterior","COL9A1",-3.68346710500134,0.000292227218671936,0.00957846925516754,4699,"ENSG00000112280","character(0)"
"684",13829,"enrichment","anterior","MZT2A",-3.68354599466419,0.000292142242334883,0.00957846925516754,1928,"ENSG00000173272","character(0)"
"685",13830,"enrichment","anterior","RHBDL1",-3.68371017137934,0.000291965473415145,0.00957846925516754,10140,"ENSG00000103269","character(0)"
"686",13831,"enrichment","anterior","KIAA0895L",-3.68507613411726,0.000290498649839337,0.00957846925516754,10566,"ENSG00000196123","character(0)"
"687",13832,"enrichment","anterior","RSRP1",-3.68795341563535,0.000287431628967868,0.00955339069144612,231,"ENSG00000117616","character(0)"
"688",13833,"enrichment","anterior","NDUFA11",-3.68879785190054,0.000286537322349668,0.00954607516976224,11937,"ENSG00000174886","character(0)"
"689",13834,"enrichment","anterior","ADAMTS13",-3.70382793381146,0.000271052240822858,0.00905148273068595,6725,"ENSG00000160323","character(0)"
"690",13835,"enrichment","anterior","FAAH",-3.70405966243719,0.000270819799059809,0.00905148273068595,469,"ENSG00000117480","character(0)"
"691",13836,"enrichment","anterior","COX4I1",-3.70598063008222,0.000268900151778659,0.00902217357591002,10708,"ENSG00000131143","character(0)"
"692",13837,"enrichment","anterior","SERF2",-3.70625299021998,0.000268629020835615,0.00902217357591002,9788,"ENSG00000140264","c(""middle_top3""; ""middle-posterior_top17"")"
"693",13838,"enrichment","anterior","MRPL27",-3.70957350200233,0.000265344180239921,0.00894525773337392,11292,"ENSG00000108826","character(0)"
"694",13839,"enrichment","anterior","AC092958.1",-3.70991133934865,0.000265012105964476,0.00894525773337392,2932,"ENSG00000239922","character(0)"
"695",13840,"enrichment","anterior","RPS19BP1",-3.71326049198031,0.00026174124268478,0.00886601496453061,13533,"ENSG00000187051","character(0)"
"696",13841,"enrichment","anterior","PLXNB1",-3.71823481642741,0.000256953472079077,0.00872471033853154,2542,"ENSG00000164050","character(0)"
"697",13842,"enrichment","anterior","NACC2",-3.72068547585712,0.000254625244479518,0.00866643951102282,6744,"ENSG00000148411","character(0)"
"698",13843,"enrichment","anterior","SFSWAP",-3.72419585275647,0.000251324927687717,0.00857472205091659,8914,"ENSG00000061936","character(0)"
"699",13844,"enrichment","anterior","ARHGEF1",-3.72840457924599,0.000247421307660506,0.00846192824919106,12421,"ENSG00000076928","character(0)"
"700",13845,"enrichment","anterior","ROGDI",-3.72955938284973,0.000246360275711629,0.00844604151041394,10256,"ENSG00000067836","character(0)"
"701",13846,"enrichment","anterior","AGAP4",-3.73135524832349,0.000244718772746822,0.00843059149226825,6956,"ENSG00000188234","character(0)"
"702",13847,"enrichment","anterior","CTC1",-3.73281264551907,0.000243394245863982,0.00840541250533688,10911,"ENSG00000178971","character(0)"
"703",13848,"enrichment","anterior","MYL6B",-3.73447889033413,0.000241888210702644,0.00837382683456903,8523,"ENSG00000196465","character(0)"
"704",13849,"enrichment","anterior","NPIPA2",-3.73833318808555,0.000238438172793598,0.00828971034872322,10297,"ENSG00000254852","character(0)"
"705",13850,"enrichment","anterior","ATP5IF1",-3.74187836705323,0.000235305930015641,0.00820614941648145,275,"ENSG00000130770","character(0)"
"706",13851,"enrichment","anterior","MAU2",-3.74622157455738,0.000231521601387551,0.0080941095161638,12208,"ENSG00000129933","character(0)"
"707",13852,"enrichment","anterior","HAGHL",-3.74980613167159,0.000228441702756424,0.00800620314190149,10147,"ENSG00000103253","character(0)"
"708",13853,"enrichment","anterior","ELMOD3",-3.75439650044587,0.000224554127369399,0.00788948359658391,1752,"ENSG00000115459","character(0)"
"709",13854,"enrichment","anterior","ELOB",-3.76609898855081,0.000214924331062612,0.00758881197884172,10213,"ENSG00000103363","character(0)"
"710",13855,"enrichment","anterior","NPIPA5",-3.77155616273761,0.000210568455306306,0.00745359689670498,10303,"ENSG00000183793","character(0)"
"711",13856,"enrichment","anterior","COL11A1",-3.77206106387771,0.000210169694646852,0.00745359689670498,680,"ENSG00000060718","character(0)"
"712",13857,"enrichment","anterior","MEGF6",-3.77627346424391,0.000206870551981617,0.00735949785303448,58,"ENSG00000162591","character(0)"
"713",13858,"enrichment","anterior","C19orf81",-3.78129560846866,0.000203001234915498,0.007246591968287,12610,"ENSG00000235034","character(0)"
"714",13859,"enrichment","anterior","AC027601.6",-3.78428187634676,0.000200733027583287,0.00719538971532091,11534,"ENSG00000287431","character(0)"
"715",13860,"enrichment","anterior","TOP3B",-3.78697355870276,0.000198709137477257,0.00714092050137177,13366,"ENSG00000100038","character(0)"
"716",13861,"enrichment","anterior","MROH1",-3.79324070224546,0.000194071398069318,0.00699200235435999,6193,"ENSG00000179832","character(0)"
"717",13862,"enrichment","anterior","AC015813.1",-3.79752170934799,0.000190962505833825,0.00689754622474779,11328,"ENSG00000264112","character(0)"
"718",13863,"enrichment","anterior","RHPN1",-3.80218977449506,0.000187626275226738,0.00679437450367105,6167,"ENSG00000158106","character(0)"
"719",13864,"enrichment","anterior","PIGQ",-3.80296610083749,0.000187076819787357,0.00679184792658767,10133,"ENSG00000007541","character(0)"
"720",13865,"enrichment","anterior","SLC25A25-AS1",-3.80347112699735,0.000186720198822318,0.00679184792658767,6645,"ENSG00000234771","character(0)"
"721",13866,"enrichment","anterior","SLC9A3-AS1",-3.80603364808657,0.000184920586329491,0.00674817160267853,3649,"ENSG00000225138","character(0)"
"722",13867,"enrichment","anterior","MLST8",-3.8104462607072,0.000181860110967062,0.00665363646300422,10194,"ENSG00000167965","character(0)"
"723",13868,"enrichment","anterior","NECAB3",-3.81981844582987,0.000175518170067098,0.00643824292740942,12921,"ENSG00000125967","character(0)"
"724",13869,"enrichment","anterior","SRRM3",-3.8221747749575,0.000173956966673035,0.00639754984707403,5306,"ENSG00000177679","character(0)"
"725",13870,"enrichment","anterior","F8A1",-3.8228530973603,0.000173509982928007,0.00639754984707403,14122,"ENSG00000277203","character(0)"
"726",13871,"enrichment","anterior","LPAR2",-3.82648073420041,0.000171137941061439,0.00634330394630605,12212,"ENSG00000064547","character(0)"
"727",13872,"enrichment","anterior","PRRC2A",-3.82662079420124,0.000171046977254374,0.00634330394630605,4466,"ENSG00000204469","character(0)"
"728",13873,"enrichment","anterior","POLE",-3.83064088681227,0.000168455513664482,0.00627674109993527,8924,"ENSG00000177084","character(0)"
"729",13874,"enrichment","anterior","SLC26A6",-3.83112861588287,0.000168143652027892,0.00627674109993527,2550,"ENSG00000225697","character(0)"
"730",13875,"enrichment","anterior","COX6A1",-3.83602379595274,0.000165043743863251,0.00619855270387208,8830,"ENSG00000111775","character(0)"
"731",13876,"enrichment","anterior","ABCA7",-3.84051460393689,0.000162247598947131,0.00614241645318833,11824,"ENSG00000064687","character(0)"
"732",13877,"enrichment","anterior","THBS3",-3.8415958103843,0.000161581135914143,0.00613358526382935,925,"ENSG00000169231","character(0)"
"733",13878,"enrichment","anterior","TBX2-AS1",-3.84323989696491,0.000160572679288027,0.00611168969365368,11360,"ENSG00000267280","character(0)"
"734",13879,"enrichment","anterior","PRDX2",-3.84844527725789,0.000157418974705183,0.00600780394299377,12082,"ENSG00000167815","character(0)"
"735",13880,"enrichment","anterior","GSDMD",-3.85070371793047,0.000156069027942363,0.00597238207198897,6169,"ENSG00000104518","character(0)"
"736",13881,"enrichment","anterior","GPX4",-3.85224133863567,0.000155156226155103,0.00595354202203279,11827,"ENSG00000167468","character(0)"
"737",13882,"enrichment","anterior","ANKRD10",-3.85342094275208,0.000154459392055844,0.00594290905467038,9171,"ENSG00000088448","character(0)"
"738",13883,"enrichment","anterior","POLR2J",-3.86037136443411,0.00015041339087736,0.00580300599845378,5457,"ENSG00000005075","character(0)"
"739",13884,"enrichment","anterior","EXD3",-3.86469732331854,0.000147946102993991,0.00572341221937682,6795,"ENSG00000187609","character(0)"
"740",13885,"enrichment","anterior","TRIM45",-3.86542304005713,0.000147535971756151,0.00572341221937682,773,"ENSG00000134253","character(0)"
"741",13886,"enrichment","anterior","RGL2",-3.8692553300978,0.000145388010972722,0.00567093346380927,4530,"ENSG00000237441","character(0)"
"742",13887,"enrichment","anterior","NME2",-3.87338236758165,0.000143108025990482,0.00559742138121337,11307,"ENSG00000243678","character(0)"
"743",13888,"enrichment","anterior","MOB3C",-3.87636522892522,0.000141481298456962,0.00554912383615548,472,"ENSG00000142961","character(0)"
"744",13889,"enrichment","anterior","PSMB10",-3.87947708013423,0.000139802926477568,0.00549852676665523,10592,"ENSG00000205220","character(0)"
"745",13890,"enrichment","anterior","GBGT1",-3.8842547050197,0.000137262832336129,0.00541366140124584,6715,"ENSG00000148288","character(0)"
"746",13891,"enrichment","anterior","DDX17",-3.89085019964579,0.000133828102121342,0.00529293882105052,13513,"ENSG00000100201","character(0)"
"747",13892,"enrichment","anterior","TMEM259",-3.89456173003465,0.000131931274297623,0.00523253476969199,11822,"ENSG00000182087","character(0)"
"748",13893,"enrichment","anterior","ASPHD1",-3.89558584188878,0.000131412396123328,0.0052265958334556,10397,"ENSG00000174939","character(0)"
"749",13894,"enrichment","anterior","PBX2",-3.90103161969249,0.000128685601271721,0.00513256177015859,4500,"ENSG00000204304","character(0)"
"750",13895,"enrichment","anterior","ENGASE",-3.90466319977393,0.000126897146300697,0.00507552738551291,11512,"ENSG00000167280","character(0)"
"751",13896,"enrichment","anterior","RABL2A",-3.90697417143376,0.000125771366241445,0.00504475006972414,1881,"ENSG00000144134","character(0)"
"752",13897,"enrichment","anterior","SPG7",-3.91698095714522,0.000121005101270743,0.00488122857234317,10742,"ENSG00000197912","character(0)"
"753",13898,"enrichment","anterior","NCDN",-3.92068143552413,0.000119286386287922,0.00482564555271627,343,"ENSG00000020129","character(0)"
"754",13899,"enrichment","anterior","EIF3L",-3.92762438713329,0.000116124041893922,0.00471659946746139,13499,"ENSG00000100129","character(0)"
"755",13900,"enrichment","anterior","LINC-PINT",-3.93192317905327,0.000114206134112385,0.00466007104581341,5569,"ENSG00000231721","character(0)"
"756",13901,"enrichment","anterior","AL359504.2",-3.93252921006914,0.000113938185302996,0.00466007104581341,595,"ENSG00000271576","character(0)"
"757",13902,"enrichment","anterior","GABARAP",-3.9351762762003,0.000112774803880207,0.0046283433279416,10869,"ENSG00000170296","character(0)"
"758",13903,"enrichment","anterior","POLN",-3.93821953088242,0.000111451242960021,0.00458732020078762,3160,"ENSG00000130997","character(0)"
"759",13904,"enrichment","anterior","GRAMD1A",-3.94130912726683,0.000110122631387255,0.00454584938137652,12278,"ENSG00000089351","character(0)"
"760",13905,"enrichment","anterior","SHISA8",-3.95313317125091,0.000105175650124695,0.00435433342139053,13561,"ENSG00000234965","character(0)"
"761",13906,"enrichment","anterior","AC025839.1",-3.95570024699979,0.000104129895153846,0.00433639760436266,6149,"ENSG00000287677","character(0)"
"762",13907,"enrichment","anterior","CCDC9B",-3.95937818598396,0.000102648814348231,0.00428732909249735,9729,"ENSG00000188549","character(0)"
"763",13908,"enrichment","anterior","PABPC1L",-3.95948928182099,0.000102604389879617,0.00428732909249735,13012,"ENSG00000101104","character(0)"
"764",13909,"enrichment","anterior","GYS1",-3.96224529996452,0.000101508158761821,0.00426484872376448,12563,"ENSG00000104812","character(0)"
"765",13910,"enrichment","anterior","FADS3",-3.96747798093528,9.94573771796124e-05,0.00419988821287009,7680,"ENSG00000221968","character(0)"
"766",13911,"enrichment","anterior","SLC25A11",-3.97106071347832,9.80760239238491e-05,0.00417014541362697,10831,"ENSG00000108528","character(0)"
"767",13912,"enrichment","anterior","IMMP1L",-3.97232141795964,9.75943019789706e-05,0.00416216181241038,7544,"ENSG00000148950","character(0)"
"768",13913,"enrichment","anterior","BNIP1",-3.97543174115767,9.64154343555347e-05,0.00412430856507558,4213,"ENSG00000113734","character(0)"
"769",13914,"enrichment","anterior","AC099791.2",-3.98332457295535,9.34843883325057e-05,0.00402323846322173,534,"ENSG00000271200","character(0)"
"770",13915,"enrichment","anterior","ARMH1",-3.98395611784558,9.3253559017153e-05,0.00402323846322173,442,"ENSG00000198520","character(0)"
"771",13916,"enrichment","anterior","KCNT1",-3.98804032748046,9.17738199534747e-05,0.00397592828424568,6741,"ENSG00000107147","character(0)"
"772",13917,"enrichment","anterior","RAP1GAP",-3.98914415519592,9.13777452435162e-05,0.00397592828424568,196,"ENSG00000076864","character(0)"
"773",13918,"enrichment","anterior","STK11IP",-3.99373261957309,8.97486759604451e-05,0.00392207253988871,2232,"ENSG00000144589","character(0)"
"774",13919,"enrichment","anterior","TOM1L2",-3.99456143489972,8.9457378418265e-05,0.00392144588552388,10962,"ENSG00000175662","character(0)"
"775",13920,"enrichment","anterior","SGSM3",-3.99468175010803,8.94151669654709e-05,0.00392144588552388,13537,"ENSG00000100359","character(0)"
"776",13921,"enrichment","anterior","RSAD1",-3.99633600459818,8.88367053685443e-05,0.00391850128134959,11296,"ENSG00000136444","character(0)"
"777",13922,"enrichment","anterior","BX255923.2",-4.00332568508327,8.64316168330809e-05,0.00382432894606123,6372,"ENSG00000276462","character(0)"
"778",13923,"enrichment","anterior","RPS6KL1",-4.00461053600443,8.59963062210991e-05,0.00381699592408947,9493,"ENSG00000198208","character(0)"
"779",13924,"enrichment","anterior","WDR90",-4.012160039938,8.34803608728711e-05,0.00371697619370749,10138,"ENSG00000161996","character(0)"
"780",13925,"enrichment","anterior","KIAA0930",-4.01375387670893,8.29582310650618e-05,0.00370538042160949,13593,"ENSG00000100364","character(0)"
"781",13926,"enrichment","anterior","TSEN54",-4.01677780531986,8.19761440914874e-05,0.00368476261648054,11458,"ENSG00000182173","character(0)"
"782",13927,"enrichment","anterior","MCRIP2",-4.02432893697299,7.95718406168014e-05,0.00361108234388875,10137,"ENSG00000172366","character(0)"
"783",13928,"enrichment","anterior","B3GAT3",-4.02587816855376,7.90869307412064e-05,0.00360061688863261,7692,"ENSG00000149541","character(0)"
"784",13929,"enrichment","anterior","SLC9A5",-4.02821437074107,7.83610155139204e-05,0.00357907618923096,10571,"ENSG00000135740","character(0)"
"785",13930,"enrichment","anterior","B3GNTL1",-4.03110372222466,7.74719961900645e-05,0.003549922310858,11583,"ENSG00000175711","character(0)"
"786",13931,"enrichment","anterior","COQ4",-4.03272132386711,7.697848123366e-05,0.00353876076554348,6653,"ENSG00000167113","character(0)"
"787",13932,"enrichment","anterior","RASGRF2",-4.03353976112679,7.67299256734471e-05,0.00353876076554348,3874,"ENSG00000113319","character(0)"
"788",13933,"enrichment","anterior","INHA",-4.03684628658866,7.57335083144229e-05,0.00350428347785593,2231,"ENSG00000123999","character(0)"
"789",13934,"enrichment","anterior","ABTB1",-4.03931621226661,7.49972524003086e-05,0.00348159375979006,2846,"ENSG00000114626","character(0)"
"790",13935,"enrichment","anterior","TMEM141",-4.04323419794625,7.38433121776757e-05,0.00345065167367561,6762,"ENSG00000244187","character(0)"
"791",13936,"enrichment","anterior","TOMM6",-4.0464307822622,7.29143886349079e-05,0.00342054187857453,4599,"ENSG00000214736","character(0)"
"792",13937,"enrichment","anterior","MOV10",-4.0477880196562,7.25233527561122e-05,0.00342054187857453,747,"ENSG00000155363","character(0)"
"793",13938,"enrichment","anterior","CD22",-4.04967016147142,7.19843904326705e-05,0.00340878590012101,12288,"ENSG00000012124","posterior_top16"
"794",13939,"enrichment","anterior","RAB7B",-4.04970045426848,7.19757471914951e-05,0.00340878590012101,1196,"ENSG00000276600","character(0)"
"795",13940,"enrichment","anterior","PNCK",-4.05097405530006,7.16132523339345e-05,0.00340878590012101,14086,"ENSG00000130822","character(0)"
"796",13941,"enrichment","anterior","TMEM191C",-4.05106313525178,7.15879634035489e-05,0.00340878590012101,13357,"ENSG00000206140","character(0)"
"797",13942,"enrichment","anterior","COL20A1",-4.05333969255301,7.0944550392061e-05,0.0034050979288176,13132,"ENSG00000101203","character(0)"
"798",13943,"enrichment","anterior","AL513217.1",-4.05498171978738,7.04838956133034e-05,0.00339449482309103,1151,"ENSG00000223774","character(0)"
"799",13944,"enrichment","anterior","CARNS1",-4.05526085840854,7.04058699260936e-05,0.00339449482309103,7840,"ENSG00000172508","posterior_top18"
"800",13945,"enrichment","anterior","LAMTOR2",-4.06160153331387,6.8655511802046e-05,0.00332908695755195,946,"ENSG00000116586","character(0)"
"801",13946,"enrichment","anterior","IER3-AS1",-4.06229912509197,6.84654918412971e-05,0.00332908695755195,4450,"ENSG00000272273","character(0)"
"802",13947,"enrichment","anterior","NDUFS7",-4.0650598343295,6.7718395198086e-05,0.00330629226761966,11837,"ENSG00000115286","character(0)"
"803",13948,"enrichment","anterior","NEAT1",-4.06574022758526,6.75354656030362e-05,0.00330629226761966,7776,"ENSG00000245532","character(0)"
"804",13949,"enrichment","anterior","NUDT5",-4.06868738631289,6.67485200947042e-05,0.00329300451575232,6846,"ENSG00000165609","character(0)"
"805",13950,"enrichment","anterior","ZDHHC11B",-4.07666927070317,6.46608566122341e-05,0.00320116457612805,3652,"ENSG00000206077","character(0)"
"806",13951,"enrichment","anterior","NFATC4",-4.07987530564776,6.38399633704195e-05,0.00317161418021674,9272,"ENSG00000100968","character(0)"
"807",13952,"enrichment","anterior","GRIK1",-4.08460155916792,6.26479191172001e-05,0.00313438829251038,13194,"ENSG00000171189","character(0)"
"808",13953,"enrichment","anterior","ZFAND2A",-4.08615088998088,6.22617906003742e-05,0.00312611593301666,5030,"ENSG00000178381","character(0)"
"809",13954,"enrichment","anterior","COMTD1",-4.08845215626078,6.16924481121476e-05,0.00310855292818469,7070,"ENSG00000165644","character(0)"
"810",13955,"enrichment","anterior","MIR762HG",-4.1036000851017,5.80668339910375e-05,0.0029468397938319,10438,"ENSG00000260083","character(0)"
"811",13956,"enrichment","anterior","TTYH1",-4.10386732026666,5.80047340111205e-05,0.0029468397938319,12672,"ENSG00000167614","character(0)"
"812",13957,"enrichment","anterior","IL11RA",-4.10465906441293,5.78211205134348e-05,0.0029468397938319,6322,"ENSG00000137070","character(0)"
"813",13958,"enrichment","anterior","TBX2",-4.10911162265385,5.67988085712718e-05,0.00291382003826318,11361,"ENSG00000121068","character(0)"
"814",13959,"enrichment","anterior","MYO9B",-4.11290466192436,5.59415449212275e-05,0.00288027758014422,12147,"ENSG00000099331","character(0)"
"815",13960,"enrichment","anterior","MAT2A",-4.11880849994051,5.46317330540796e-05,0.00282310477486392,1755,"ENSG00000168906","character(0)"
"816",13961,"enrichment","anterior","HYI",-4.12116061038098,5.41180939293596e-05,0.00280680619760367,427,"ENSG00000178922","character(0)"
"817",13962,"enrichment","anterior","HIP1R",-4.12705788814122,5.28504648401545e-05,0.00275113871938142,8871,"ENSG00000130787","character(0)"
"818",13963,"enrichment","anterior","PHLDB1",-4.12991987524092,5.22455369511377e-05,0.00272968471472752,8086,"ENSG00000019144","character(0)"
"819",13964,"enrichment","anterior","AC008105.3",-4.13212206328182,5.17845728010377e-05,0.00271562135662923,11239,"ENSG00000267121","character(0)"
"820",13965,"enrichment","anterior","ITGAX",-4.1357924420893,5.10248997650663e-05,0.00269575207378199,10457,"ENSG00000140678","character(0)"
"821",13966,"enrichment","anterior","SLC35E2A",-4.13757372962832,5.06600646606487e-05,0.0026865013315735,39,"ENSG00000215790","character(0)"
"822",13967,"enrichment","anterior","PPIE",-4.14189748524236,4.97848217119209e-05,0.00265001237074845,387,"ENSG00000084072","character(0)"
"823",13968,"enrichment","anterior","COPS9",-4.14947612601109,4.82854187242936e-05,0.00257989903289537,2303,"ENSG00000172428","middle_top5"
"824",13969,"enrichment","anterior","STRC",-4.15134796956023,4.79217769904821e-05,0.00257016833487968,9783,"ENSG00000242866","character(0)"
"825",13970,"enrichment","anterior","AC105345.1",-4.15261764148246,4.76766086662522e-05,0.00256674183310063,3210,"ENSG00000205959","character(0)"
"826",13971,"enrichment","anterior","GPC1",-4.15299089136412,4.76047637650313e-05,0.00256674183310063,2305,"ENSG00000063660","character(0)"
"827",13972,"enrichment","anterior","SH2B1",-4.16306883337121,4.57035357850908e-05,0.00247937303900805,10381,"ENSG00000178188","character(0)"
"828",13973,"enrichment","anterior","LINC01089",-4.16429534186656,4.54771642749154e-05,0.00247658141910972,8857,"ENSG00000212694","character(0)"
"829",13974,"enrichment","anterior","CYB5R2",-4.16543152397768,4.52684197053174e-05,0.00247473187107177,7449,"ENSG00000166394","character(0)"
"830",13975,"enrichment","anterior","NME3",-4.18216460783605,4.22981562959124e-05,0.00233034861865301,10170,"ENSG00000103024","character(0)"
"831",13976,"enrichment","anterior","GPT",-4.18569247622069,4.16961525752326e-05,0.00230615556372156,6209,"ENSG00000167701","character(0)"
"832",13977,"enrichment","anterior","GUK1",-4.18730965567037,4.14229380098437e-05,0.00230002893835834,1300,"ENSG00000143774","character(0)"
"833",13978,"enrichment","anterior","CENPT",-4.1932581043579,4.04326216865934e-05,0.00225387988370266,10586,"ENSG00000102901","character(0)"
"834",13979,"enrichment","anterior","PWWP3A",-4.20553468508097,3.84598388126688e-05,0.0021523828369509,11836,"ENSG00000160953","character(0)"
"835",13980,"enrichment","anterior","DCXR",-4.21123702180458,3.75751188900983e-05,0.00211962592974065,11564,"ENSG00000169738","character(0)"
"836",13981,"enrichment","anterior","MMP25-AS1",-4.21445749384742,3.70840936613991e-05,0.002100294728607,10221,"ENSG00000261971","character(0)"
"837",13982,"enrichment","anterior","OSBPL7",-4.22208715387981,3.59451652725345e-05,0.00204396624535669,11261,"ENSG00000006025","character(0)"
"838",13983,"enrichment","anterior","ITIH4",-4.22285160391232,3.5832912644676e-05,0.00204396624535669,2642,"ENSG00000055955","character(0)"
"839",13984,"enrichment","anterior","AL109628.2",-4.23185283047055,3.45361238207918e-05,0.00197974484687689,9316,"ENSG00000285830","character(0)"
"840",13985,"enrichment","anterior","TUBGCP6",-4.23347647519847,3.43070384474911e-05,0.00197460714381312,13625,"ENSG00000128159","character(0)"
"841",13986,"enrichment","anterior","SLC12A9",-4.26169003923945,3.05509504152139e-05,0.00177283158577465,5435,"ENSG00000146828","character(0)"
"842",13987,"enrichment","anterior","ZGLP1",-4.26725819077367,2.98576965902214e-05,0.00173973302889277,12017,"ENSG00000220201","character(0)"
"843",13988,"enrichment","anterior","AC124242.3",-4.2714212579264,2.93492445439567e-05,0.00172429856223188,5755,"ENSG00000286542","character(0)"
"844",13989,"enrichment","anterior","NDUFA3",-4.27391431100657,2.90487370484794e-05,0.00171375444945592,12662,"ENSG00000170906","c(""middle_top6""; ""middle-anterior_top17"")"
"845",13990,"enrichment","anterior","PET100",-4.27536114485254,2.88756917438051e-05,0.00171067330293111,11963,"ENSG00000229833","character(0)"
