"","top","model_type","test","gene","stat","pval","fdr","gene_index","ensembl","results"
"3947",10,"pairwise","middle-anterior","COPS9",6.13176348432167,3.76749230885842e-09,2.64164002389456e-06,2062,"ENSG00000172428","c(""middle_top3""; ""middle-anterior_top10"")"
"3948",11,"pairwise","middle-anterior","PEBP1",6.04677330467673,5.94898715682557e-09,3.75410834531478e-06,7872,"ENSG00000089220","middle-anterior_top11"
"3949",12,"pairwise","middle-anterior","LINC00599",6.02439670211128,6.70447622066648e-09,4.02939020862055e-06,5116,"ENSG00000253230","c(""middle-anterior_top12""; ""posterior-anterior_top15""; ""all_top16"")"
"3950",13,"pairwise","middle-anterior","LAMTOR4",5.97092496887363,8.91063814298042e-09,4.91476691146933e-06,4834,"ENSG00000188186","middle-anterior_top13"
"3951",14,"pairwise","middle-anterior","ATP5MPL",5.96995758590086,8.95647246365538e-09,4.91476691146933e-06,8612,"ENSG00000156411","middle-anterior_top14"
"3952",15,"pairwise","middle-anterior","MIAT",5.73914185592021,2.99685130870322e-08,1.39111671509191e-05,11951,"ENSG00000225783","c(""middle-anterior_top15""; ""posterior-anterior_top13""; ""all_top17"")"
"3953",16,"pairwise","middle-anterior","UQCRQ",5.73461156430602,3.06772842566184e-08,1.39111671509191e-05,3585,"ENSG00000164405","c(""middle_top16""; ""middle-anterior_top16"")"
"3954",17,"pairwise","middle-anterior","ITGA7",5.72667165480048,3.19591786650852e-08,1.39111671509191e-05,7587,"ENSG00000135424","middle-anterior_top17"
"3955",18,"pairwise","middle-anterior","UQCR10",5.72663939913714,3.19644915122933e-08,1.39111671509191e-05,11975,"ENSG00000184076","c(""middle_top19""; ""middle-anterior_top18"")"
"3956",19,"pairwise","middle-anterior","CHKA",5.64608994375641,4.83121429841129e-08,1.96692760194351e-05,7020,"ENSG00000110721","middle-anterior_top19"
"3957",20,"pairwise","middle-anterior","ELOB",5.63519452949575,5.10721721751482e-08,2.01431839069545e-05,9127,"ENSG00000103363","c(""middle_top7""; ""middle-anterior_top20"")"
"3958",21,"pairwise","middle-anterior","FTH1",5.62200299689657,5.46202053294749e-08,2.08897458019183e-05,6858,"ENSG00000167996","middle_top20"
"3959",22,"pairwise","middle-anterior","TPD52L2",5.56842380790395,7.16691312760071e-08,2.57612396049731e-05,11722,"ENSG00000101150","c(""posterior-anterior_top12""; ""all_top20"")"
"3960",23,"pairwise","middle-anterior","TAF1C",5.56348114654886,7.34810732730395e-08,2.57612396049731e-05,9562,"ENSG00000103168","character(0)"
"3961",24,"pairwise","middle-anterior","AP1G2",5.55209957047462,7.78249486739764e-08,2.65467210057907e-05,8251,"ENSG00000213983","character(0)"
"3962",25,"pairwise","middle-anterior","SERF2",5.52520189145262,8.91092798773711e-08,2.95960058245342e-05,8746,"ENSG00000140264","c(""middle_top4""; ""middle-posterior_top18"")"
"4833",1,"pairwise","posterior-anterior","MEG3",11.492344622867,1.94606362825124e-24,2.45612690521589e-20,8585,"ENSG00000214548","c(""posterior_top1""; ""middle-anterior_top1""; ""posterior-anterior_top1""; ""all_top1"")"
"4834",2,"pairwise","posterior-anterior","PKD1",9.0478879272266,6.39861498730208e-17,1.61513839509479e-13,9105,"ENSG00000008710","c(""posterior_top9""; ""middle-anterior_top3""; ""posterior-anterior_top2""; ""all_top4"")"
"4835",3,"pairwise","posterior-anterior","CERCAM",8.42939260854407,3.87887324304033e-15,8.15920986673533e-12,5934,"ENSG00000167123","c(""posterior_top2""; ""posterior-anterior_top3""; ""posterior-middle_top14""; ""all_top7"")"
"4836",4,"pairwise","posterior-anterior","SNRNP70",8.21462513805758,1.55988616039372e-14,2.81247474718988e-11,11229,"ENSG00000104852","c(""posterior_top4""; ""posterior-anterior_top4""; ""all_top10"")"
"4837",5,"pairwise","posterior-anterior","ACAP3",7.70225182919427,3.99460691794647e-13,5.60177043460026e-10,13,"ENSG00000131584","c(""posterior_top10""; ""posterior-anterior_top5""; ""all_top12"")"
"4838",6,"pairwise","posterior-anterior","YPEL3",7.65831368721794,5.24724325252158e-13,6.62254570900748e-10,9302,"ENSG00000090238","c(""posterior_top11""; ""posterior-anterior_top6""; ""all_top13"")"
"4839",7,"pairwise","posterior-anterior","NPDC1",7.45615154154318,1.81971164786397e-12,1.84810027063705e-09,6043,"ENSG00000107281","c(""middle-anterior_top2""; ""posterior-anterior_top7""; ""all_top6"")"
"4840",8,"pairwise","posterior-anterior","AL359091.1",7.44876638841448,1.90359745806843e-12,1.84810027063705e-09,5933,"ENSG00000207955","c(""posterior_top7""; ""posterior-anterior_top8""; ""all_top15"")"
"4841",9,"pairwise","posterior-anterior","SCNN1D",6.92677863643339,4.30214548704453e-11,3.39358613699931e-08,12,"ENSG00000162572","c(""posterior_top14""; ""posterior-anterior_top9"")"
"4842",10,"pairwise","posterior-anterior","PAQR6",6.86863380986617,6.03693668985799e-11,4.48189282133516e-08,859,"ENSG00000160781","c(""posterior_top3""; ""posterior-anterior_top10""; ""posterior-middle_top3"")"
"4843",11,"pairwise","posterior-anterior","DDX17",6.63082385148725,2.36850423642065e-10,1.42347104608881e-07,12052,"ENSG00000100201","posterior-anterior_top11"
"4844",12,"pairwise","posterior-anterior","TPD52L2",6.53881513130129,3.9864761578245e-10,2.28696889035923e-07,11722,"ENSG00000101150","c(""posterior-anterior_top12""; ""all_top20"")"
"4845",13,"pairwise","posterior-anterior","MIAT",6.52538792730554,4.29949324948539e-10,2.35930018703283e-07,11951,"ENSG00000225783","c(""middle-anterior_top15""; ""posterior-anterior_top13""; ""all_top17"")"
"4846",14,"pairwise","posterior-anterior","VWA5B2",6.49911572949522,4.98338058645898e-10,2.51580985526795e-07,2731,"ENSG00000145198","c(""posterior_top15""; ""posterior-anterior_top14"")"
"4847",15,"pairwise","posterior-anterior","LINC00599",6.4453299697551,6.73354820186144e-10,3.14755969835901e-07,5116,"ENSG00000253230","c(""middle-anterior_top12""; ""posterior-anterior_top15""; ""all_top16"")"
"4848",16,"pairwise","posterior-anterior","CES4A",6.42964079356635,7.34922699495708e-10,3.3126640679769e-07,9439,"ENSG00000172824","posterior-anterior_top16"
"4849",17,"pairwise","posterior-anterior","MYO15B",6.37061124044901,1.02014936238565e-09,4.24191109359175e-07,10250,"ENSG00000266714","c(""posterior_top19""; ""posterior-anterior_top17"")"
"4850",18,"pairwise","posterior-anterior","CARNS1",6.3668000851707,1.04190827906936e-09,4.24191109359175e-07,7007,"ENSG00000172508","c(""posterior_top12""; ""posterior-anterior_top18"")"
"4851",19,"pairwise","posterior-anterior","CORO6",6.33579600305288,1.23668661544068e-09,4.87756930421152e-07,9874,"ENSG00000167549","posterior-anterior_top19"
"4852",20,"pairwise","posterior-anterior","KIFC2",6.22885371758557,2.22407267650519e-09,8.50606704550669e-07,5544,"ENSG00000167702","c(""posterior_top18""; ""posterior-anterior_top20"")"
"4853",21,"pairwise","posterior-anterior","WSB1",6.19814052024895,2.62917225693789e-09,9.75964207494505e-07,9835,"ENSG00000109046","character(0)"
"4854",22,"pairwise","posterior-anterior","CHKA",6.18254074792796,2.86178962551866e-09,1.03196133896203e-06,7020,"ENSG00000110721","middle-anterior_top19"
"4855",23,"pairwise","posterior-anterior","LENG8",6.06499809518716,5.3958354465081e-09,1.84056322082105e-06,11310,"ENSG00000167615","posterior_top16"
"4856",24,"pairwise","posterior-anterior","PLEKHH1",5.98645511387666,8.20548650307654e-09,2.65542167064946e-06,8424,"ENSG00000054690","character(0)"
"4857",25,"pairwise","posterior-anterior","ACADVL",5.96697265391438,9.09935652500144e-09,2.80104826102544e-06,9714,"ENSG00000072778","character(0)"
"5951",1,"pairwise","posterior-middle","MBP",5.29501488033533,2.78487591329533e-07,0.00175739594508502,10548,"ENSG00000197971","c(""posterior_top6""; ""posterior-middle_top1"")"
"5952",2,"pairwise","posterior-middle","KIF5A",4.68986037273149,4.69700092895696e-06,0.0118561697448731,7638,"ENSG00000155980","c(""posterior_top8""; ""posterior-middle_top2"")"
"5953",3,"pairwise","posterior-middle","PAQR6",4.45875337010123,1.29094764457631e-05,0.0232757860317109,859,"ENSG00000160781","c(""posterior_top3""; ""posterior-anterior_top10""; ""posterior-middle_top3"")"
"5954",4,"pairwise","posterior-middle","PDZD4",4.4105626415775,1.58615692035235e-05,0.0250236081147087,12565,"ENSG00000067840","posterior-middle_top4"
"5955",5,"pairwise","posterior-middle","EVL",4.35181232887587,2.03413376168807e-05,0.028525335784739,8578,"ENSG00000196405","c(""posterior_top5""; ""posterior-middle_top5"")"
"5956",6,"pairwise","posterior-middle","KIF1A",4.29510978999091,2.57987030594186e-05,0.0322356234249618,2068,"ENSG00000130294","posterior-middle_top6"
"5957",7,"pairwise","posterior-middle","DST",4.21950709011696,3.52864329638006e-05,0.033377179346109,4179,"ENSG00000151914","posterior-middle_top7"
"5958",8,"pairwise","posterior-middle","RAB11B",4.18734192687972,4.02634648508784e-05,0.0337672983025719,10726,"ENSG00000185236","posterior-middle_top8"
"5959",9,"pairwise","posterior-middle","CPLX1",4.1574563227816,4.54832478522877e-05,0.0337672983025719,2813,"ENSG00000168993","posterior-middle_top9"
"5960",10,"pairwise","posterior-middle","CPLX2",4.13097557342565,5.06426740244175e-05,0.0355089549367874,3769,"ENSG00000145920","posterior-middle_top10"
"5961",11,"pairwise","posterior-middle","MOBP",4.0562469711405,6.83857929074898e-05,0.0410998615374014,2223,"ENSG00000168314","c(""posterior_top13""; ""posterior-middle_top11"")"
"5962",12,"pairwise","posterior-middle","MTURN",3.98127933085929,9.20414318722553e-05,0.0431524484453967,4596,"ENSG00000180354","posterior-middle_top12"
"5963",13,"pairwise","posterior-middle","BCAS1",3.94261784618799,0.000107100394359837,0.0470368491819831,11657,"ENSG00000064787","posterior-middle_top13"
"5964",14,"pairwise","posterior-middle","CERCAM",3.93303734856614,0.000111178726412142,0.0470368491819831,5934,"ENSG00000167123","c(""posterior_top2""; ""posterior-anterior_top3""; ""posterior-middle_top14""; ""all_top7"")"
"5982",1,"anova","all","MEG3",71.5001648623491,7.40553032596205e-25,9.34651982439671e-21,8585,"ENSG00000214548","c(""posterior_top1""; ""middle-anterior_top1""; ""posterior-anterior_top1""; ""all_top1"")"
"5983",2,"anova","all","C5orf63",68.8871870427933,3.74384362662573e-24,2.36255252058217e-20,3560,"ENSG00000164241","c(""anterior_top1""; ""anterior-middle_top1""; ""anterior-posterior_top1""; ""all_top2"")"
"5984",3,"anova","all","GPM6A",68.0457739481539,6.33976032858535e-24,2.66713717023586e-20,3230,"ENSG00000150625","c(""anterior_top2""; ""anterior-middle_top2""; ""anterior-posterior_top2""; ""all_top3"")"
"5985",4,"anova","all","PKD1",46.3960278400138,1.20650219933216e-17,3.8068160644428e-14,9105,"ENSG00000008710","c(""posterior_top9""; ""middle-anterior_top3""; ""posterior-anterior_top2""; ""all_top4"")"
"5986",5,"anova","all","BASP1",43.2229692219099,1.18097523602885e-16,2.98101769078402e-13,3306,"ENSG00000176788","c(""anterior_top3""; ""anterior-middle_top9""; ""anterior-posterior_top3""; ""all_top5"")"
"5987",6,"anova","all","NPDC1",39.4811566640579,1.84693717237992e-15,3.88503234210116e-12,6043,"ENSG00000107281","c(""middle-anterior_top2""; ""posterior-anterior_top7""; ""all_top6"")"
"5988",7,"anova","all","CERCAM",35.5794953470626,3.49116408040531e-14,6.29456883697077e-11,5934,"ENSG00000167123","c(""posterior_top2""; ""posterior-anterior_top3""; ""posterior-middle_top14""; ""all_top7"")"
"5989",8,"anova","all","TRIM31",35.0446997873093,5.25436668381766e-14,8.28942023955783e-11,3957,"ENSG00000204616","c(""anterior_top4""; ""anterior-middle_top4""; ""anterior-posterior_top6""; ""all_top8"")"
"5990",9,"anova","all","SEC62",34.8260882670685,6.21271386597434e-14,8.71229574471801e-11,2684,"ENSG00000008952","c(""anterior_top5""; ""anterior-middle_top6""; ""anterior-posterior_top5""; ""all_top9"")"
"5991",10,"anova","all","SNRNP70",34.5682617672256,7.57236026058462e-14,9.55707588488385e-11,11229,"ENSG00000104852","c(""posterior_top4""; ""posterior-anterior_top4""; ""all_top10"")"
"5992",11,"anova","all","MTRNR2L1",32.7047191085033,3.19831622849523e-13,3.66963173816712e-10,9834,"ENSG00000256618","c(""anterior_top6""; ""anterior-middle_top3""; ""anterior-posterior_top9""; ""all_top11"")"
"5993",12,"anova","all","ACAP3",30.9355232115428,1.27732830406908e-12,1.34343004380465e-09,13,"ENSG00000131584","c(""posterior_top10""; ""posterior-anterior_top5""; ""all_top12"")"
"5994",13,"anova","all","YPEL3",30.6901510106737,1.54983571894649e-12,1.46491657819819e-09,9302,"ENSG00000090238","c(""posterior_top11""; ""posterior-anterior_top6""; ""all_top13"")"
"5995",14,"anova","all","LMO4",30.6301398734381,1.62497679223316e-12,1.46491657819819e-09,558,"ENSG00000143013","c(""anterior_top7""; ""anterior-posterior_top4""; ""all_top14"")"
"5996",15,"anova","all","AL359091.1",28.1678495081135,1.1532043067325e-11,9.7030610368473e-09,5933,"ENSG00000207955","c(""posterior_top7""; ""posterior-anterior_top8""; ""all_top15"")"
"5997",16,"anova","all","LINC00599",26.054061957264,6.37237965270296e-11,5.02661272479775e-08,5116,"ENSG00000253230","c(""middle-anterior_top12""; ""posterior-anterior_top15""; ""all_top16"")"
"5998",17,"anova","all","MIAT",25.4257463673497,1.06445684078984e-10,7.90265281624034e-08,11951,"ENSG00000225783","c(""middle-anterior_top15""; ""posterior-anterior_top13""; ""all_top17"")"
"5999",18,"anova","all","UQCR11",25.2243821425303,1.25531193871514e-10,8.80182887695765e-08,10604,"ENSG00000127540","c(""middle_top1""; ""middle-posterior_top12""; ""middle-anterior_top4""; ""all_top18"")"
"6000",19,"anova","all","MT-ND4",24.9755095711302,1.5396295774734e-10,9.95086507902102e-08,12617,"ENSG00000198886","c(""anterior-posterior_top7""; ""all_top19"")"
"6001",20,"anova","all","TPD52L2",24.9464006332789,1.57687426971255e-10,9.95086507902102e-08,11722,"ENSG00000101150","c(""posterior-anterior_top12""; ""all_top20"")"
"6002",21,"anova","all","SCNN1D",24.4686791088518,2.33599579989815e-10,1.40393347573879e-07,12,"ENSG00000162572","c(""posterior_top14""; ""posterior-anterior_top9"")"
"6003",22,"anova","all","PAQR6",24.2906057759002,2.70546641722469e-10,1.54146954560373e-07,859,"ENSG00000160781","c(""posterior_top3""; ""posterior-anterior_top10""; ""posterior-middle_top3"")"
"6004",23,"anova","all","SELENOW",24.2088050524491,2.89443185258832e-10,1.54146954560373e-07,11201,"ENSG00000178980","c(""middle_top9""; ""middle-anterior_top5"")"
"6005",24,"anova","all","MT-CO3",24.1934968376986,2.93124705605653e-10,1.54146954560373e-07,12614,"ENSG00000198938","c(""anterior-posterior_top8""; ""middle-posterior_top2"")"
"6006",25,"anova","all","ANKRD12",23.8225880812281,3.98322864797548e-10,2.01089315064394e-07,10396,"ENSG00000101745","c(""anterior_top9""; ""anterior-posterior_top10"")"
